20084095	CS702	2	45	19	1	3	0	10	3	4
20084095	CS702	3	30	1	0	3	1	0	2	0
20084044	CS702	1	25	8	0	0	0	0	0	3
20084044	CS702	2	45	19	0	0	0	11	0	0
20084044	CS702	3	30	1	1	0	0	0	0	1
20084051	CS702	1	25	14	0	5	0	0	0	0
20084051	CS702	2	45	21	0	0	0	13	0	0
20084051	CS702	3	30	4	0	0	1	0	0	0
20084102	CS702	1	25	14	0	5	1	0	0	0
20084102	CS702	2	45	24	0	2	0	13	1	0
20084102	CS702	3	30	13	0	5	2	1	2	2
20084068	CS702	1	25	14	0	6	0	0	0	2
20084068	CS702	2	45	18	0	7	0	7	0	0
20084068	CS702	3	30	3	0	0	3	0	3	1
20084099	CS702	1	25	7	1	2	2	0	0	0
20084099	CS702	2	45	4	0	0	0	2	0	0
20084099	CS702	3	30	3	0	0	0	0	1	1
20084061	CS702	1	25	3	0	0	2	0	0	0
20084061	CS702	2	45	0	0	0	0	0	0	0
20084061	CS702	3	30	4	0	0	8	1	8	0
20084053	CS702	1	25	14	0	3	0	0	0	0
20084053	CS702	2	45	30	0	4	0	5	0	0
20084053	CS702	3	30	2	0	0	4	0	5	1
20084065	CS702	1	25	12	0	13	4	3	3	2
20084065	CS702	2	45	21	0	8	0	3	2	1
20084065	CS702	3	30	6	0	4	0	0	2	1
20084085	CS702	1	25	14	0	6	0	0	0	0
20084085	CS702	2	45	19	0	0	0	11	1	0
20084085	CS702	3	30	1	0	0	2	0	0	0
20084062	CS702	1	25	6	0	2	0	0	0	2
20084062	CS702	2	45	27	0	1	0	8	0	3
20084062	CS702	3	30	9	2	2	0	4	0	3
20074006	CS702	1	25	11	1	10	4	1	1	0
20074006	CS702	2	45	0	0	0	1	0	0	0
20074006	CS702	3	30	0	0	0	0	0	0	0
20084032	CS702	1	25	10	1	7	4	0	1	4
20084032	CS702	2	45	4	0	1	0	16	1	4
20084032	CS702	3	30	0	0	0	0	0	0	0
20084014	CS702	1	25	8	0	4	1	0	4	3
20084014	CS702	2	45	22	0	5	0	25	1	2
20084014	CS702	3	30	0	0	0	2	0	0	1
20084024	CS702	1	25	8	0	4	1	3	1	3
20084024	CS702	2	45	22	0	2	0	16	0	1
20084024	CS702	3	30	8	2	1	0	0	2	1
20084018	CS702	1	25	12	0	20	0	2	2	1
20084018	CS702	2	45	18	0	0	0	14	0	0
20084018	CS702	3	30	9	0	0	0	1	0	0
20084031	CS702	1	25	11	0	0	0	0	0	0
